"Aggressive measures work.New cases have dropped to 200 a day from over 3,000 a day one month ago. After the initial chaos and cover-up in Wuhan, health authorities imposed a lockdown, strict quarantines, mandatory testing and isolation. That prevented what would have been hundreds of thousands of infections.There aren’t many asymptomatic cases.Testing of 320,000 samples suggests that the known cases are not just the tip of an iceberg. “What we’re seeing is a pyramid: Most of it is above ground,” Dr. Aylward said.Be prepared to move medical care online …To keep the sick and the healthy from mingling in clinics and emergency rooms, online medical consultations and prescriptions became the norm. Two hospitals were erected almost overnight, and open wards in others were rebuilt as isolation units.… as well as other services.Students from schools that closed got online lessons. Medications and food parcels were delivered to millions of people who were shut in their homes for a month.Isolate the infected quickly.In designated “fever clinics,” medical personnel in protective gear took temperatures, did rapid lung CT scans and gave swab tests that produced results in hours. To protect families, the infected were taken to isolation centers; the seriously ill and elderly went to hospitals.Having to pay may slow containment.Testing was free in China, as was all care for hospitalized patients. If Americans delay getting tested for fear of the medical bills “that’s what could wreak havoc,” Dr. Aylward said. “The U.S. has to think this through.”","Aggressive measures work.There aren’t many asymptomatic cases.Be prepared to move medical care online, as well as other services.Having to pay may slow containment.Civic spirit can make a difference."
"They call it the “Blue Great Wall.”The cobalt-hued metal sheets sprang up just weeks ago across Tianjin, a port city of over 15 million people in northeastern China. They crisscrossed streets and alleyways. They cut off businesses from their customers. They separated neighbor from neighbor.“From this day forward,” read the signs affixed to many of them, “this residential community will be managed in a closed-off way.”Barriers of all kinds have sprung up across China. The country is battling the outbreak of a disease called Covid-19, which has killed more than 3,000 people and sickened tens of thousands more. It is caused by a new coronavirus, so named for the spiky protrusions that cover its microscopic surface.To stop the coronavirus from spreading further, the Chinese government is thinking up new ways to separate its people. Traveling between many of its cities has ground to a virtual halt, freezing large swaths of the world’s second-largest economy.Continue reading the main storyThe Chinese Communist Party has spent decades pressuring and cajoling a historically fractious nation of 1.4 billion people to see China as a united country. Now, it is keeping them apart.","Barriers of all kinds have sprung up across China. The country is battling the outbreak of a disease called Covid-19, which has killed more than 3,000 people and sickened tens of thousands more. It is caused by a new coronavirus, so named for the spiky protrusions that cover its microscopic surface."
"In January, the Coral Princess, a ship with 2,000 berths and a crew of nearly 900, plowed through the frigid waters off the Antarctic Peninsula, cruising past icebergs, glaciers and mountains clad in snow. The cruise, which had been advertised at less than $4,000 per person, is remarkably cheaper than most Antarctic expeditions, which often charge guests at least three times that amount for the privilege of visiting one of the wildest parts of the planet. Visitors to the region — and the ships that carry them — are growing in number: Antarctica, once accessible only to well-funded explorers, is now edging toward the mainstream.But managing tourism is a tricky issue in this distant region where no individual government has the power to set the rules, and the challenge is becoming more complex as Antarctica’s popularity grows. During the current austral summer, which runs from roughly November to March, visitor numbers to Antarctica are expected to rise by nearly 40 percent from the previous season. Some observers warn that such rapid growth risks imperiling visitor safety and adding pressure to this fragile region, which is already straining under the effects of climate change, commercial fishing for krill, toothfish and other species, and even scientific research.Human activity in Antarctica falls under the governance of the Antarctic Treaty system, a model of international cooperation that dates to the Cold War era. But day-to-day management of tourism is regulated by the tour operators themselves, through a voluntary trade association that sets and enforces rules among its members. Observers agree that this system has worked well since it was set up in the 1990s, but some worry that booming tourist numbers could push the old system to a breaking point. They say that the consultative parties to the Antarctic Treaty system — governments like those of the United States, France, New Zealand, Argentina and some two dozen others — must act more quickly to manage tourism, and protect the region’s value as a wilderness.“The bottom line for us is that there aren’t a lot of hard rules governing tourism. It’s mostly voluntary,” said Claire Christian, executive director of the Antarctic and Southern Ocean Coalition (ASOC), a network of more than 15 conservation groups that serves as an observer to the Antarctic Treaty system. “Right now, there is a lot of good will. But that’s not something you can guarantee.”","In January, the Coral Princess, a ship with 2,000 berths and a crew of nearly 900, plowed through the frigid waters off the Antarctic Peninsula, cruising past icebergs, glaciers and mountains clad in snow. "
"Representatives from Brazil’s scientific community and government will head to Antarctica this month to inaugurate its new Comandante Ferraz Research Station, which replaces a facility lost to fire in 2012. The two low-slung buildings, designed by Estudio 41, a Brazilian architecture firm, house laboratories, operational support and living quarters — and could be mistaken for an art museum or a boutique hotel.“Brazil is a tropical country, so we were not used to these conditions,” said Emerson Vidigal, a principal at the firm.“These conditions” include temperatures that drop below minus 60 degrees Fahrenheit and winds that reach 100 miles per hour.Throughout the 20th century, architecture in Antarctica was a pragmatic and largely makeshift affair, focused on keeping the elements out and the occupants alive. In 1959, the Antarctic Treaty dedicated the continent to research. Since then scientists have come in growing numbers and with ever more complex needs. Construction in Antarctica, long the purview of engineers, is now attracting designer architects looking to bring aesthetics — as well as operational efficiency, durability and energy improvements — to the coldest neighborhood on Earth.Continue reading the main story“As architects, we are concerned with human comfort, so we set out to create a kind of atmosphere that would promote well-being,” Mr. Vidigal said.When British explorers built one of the first permanent structures there, in 1902, they insulated it with felt and clad it in wood. The hut was “so draughty and cold in comparison with the ship,” Ernest Shackleton, one of the crew members on that expedition, recalled, “that it was, during the first year, never used for living quarters.” As accumulating snow rendered the door impassable, the crew resorted to using a window to come and go.","Throughout the 20th century, architecture in Antarctica was a pragmatic and largely makeshift affair, focused on keeping the elements out and the occupants alive.When British explorers built one of the first permanent structures there, in 1902, they insulated it with felt and clad it in wood."
Produced by Jonathan Corum and Graham Roberts with support from the National Science Foundation and the United States Antarctic Program.Cinematography by Evan Grothjan.Underwater cinematography by Rob Robbins and Steven Rupp.“A Shifting Continent” was produced with support from the Rosetta project and the Lamont–Doherty Earth Observatory of Columbia University.,"Four virtual-reality films that take you on, above and below the Antarctic ice."
"in May 2008, Iron Man introduced rich jerk Tony Stark to the public — and changed the entire superhero industry in the process.Iron Man inducted Stark as the first official member of the Avengers. The movie was a flash of brash brilliance, and one that was lauded for having crossover appeal outside the usual comic-fan audience. But the most consequential part of the film may be a seemingly minor aside uttered by Nick Fury to Stark in the post-credits scene.You think you're the only superhero in the world? Mr. Stark, you've become part of a bigger universe. You just don't know it yet. [Nick Fury, Iron Man]Stark did indeed become part of a bigger universe. And that has been revolutionary for entertainment — not just for fans, but for the business.Today, the Marvel Cinematic Universe — the MCU — is one of pop culture's most dominant entities. Since Iron Man's premiere, Disney and Marvel Studios have raked in a worldwide gross well over $13 billion across 19 movies. Meanwhile, Iron Man co-stars in Spider-Man's movie. Black Panther is introduced in Captain America's film. And they all get together to save the world in the Avengers flicks. Superheroes are everywhere; superheroes are everything. And the borders between their films are all but nonexistent.Marvel had always intended to team Iron Man with The Hulk, Thor, Hawkeye, Black Widow, and Captain America. Together they would ward off inconceivable planetary dangers, and eventually team up with even more heroes, like Scarlet Witch, the Vision, and Black Panther. This plan obviously worked exceptionally well.Like all blockbusters, the profitable superhero movies still got sequels a decade ago. What they didn't get were cousin films and nominal standalone productions linked through inter-universe references, cameo appearances, and storylines bleeding over from different films. The superhero film — in defiance of its parent medium, the comic — used to be self-contained. Read a comic book or two and you'll find heroes crossing over from the pages of their own properties to others, but in 2008 this was a convention standard on the page but foreign on the screen.Nobody really thought to try that with movies — not until Iron Man set the MCU's wheels in motion. Back in 2008, the post-credits tease in Iron Man felt audacious. Superheroes were compartmentalized. They abided the frames of the movies built around them; they didn't set foot onto other stages, trade banter, fight the same villains, or beef with each other. Iron Man promised something different and totally unheard of — and with last week's release of Avengers: Infinity War, the Marvel enterprise has come full circle.Not only that, but for a movie about a billionaire playboy genius who builds a suit of powered armor to escape from terrorists — and later, to satisfy his newfound need to bring justice to a troubled world — Iron Man has a surprisingly intimate scope. There are no civil wars fought, no city takeovers and hostage threats, no galactic beings intent on destroying the planet. There is only a moneyed megalomaniac who gets shocked into becoming a better person after confronting the ugly consequences of his arms manufacturing business face to face.Granted, yes, there is that slugfest between Stark and his business partner, Obadiah Stane, both of them clad in Iron Man armor. But in a universe that's come to include a pantheon of gods, sorcery, and green-skinned rage monsters, powered armor feels pretty down to earth. After all, beneath it, there's only a man.That's another thing that makes Tony Stark, and Iron Man, essential to the post-2010s superhero boom. Stark isn't quite relatable, per se — few among us can truly relate to a guy with bottomless resources and Robert Downey Jr.'s good looks — but he is, at the core, a human on the quest for humility. Stark is the template for a number of characters brought to screens large and small since Iron Man's release 10 years ago, from The Green Hornet's Britt Reid to Arrow's Oliver Queen in the DC universe, to even the MCU's Stephen Strange, the Sorcerer Supreme, whose arc in the 2016 movie Doctor Strange bears a striking resemblance to Stark's in Iron Man: arrogant man of wealth goes through a traumatic experience that humbles him and pushes him to abandon his old life to pursue higher aspirations.After Iron Man, projects centered on swaggering ladykillers with too much money became their own sub-niche in the superhero genre, from the aforementioned The Green Hornet and Arrow to The Green Lantern, whose hero Hal Jordan makes up in cockiness what he lacks in funds.That's not to say Iron Man invented the modern superhero. But it did invent the modern superhero movie as we know it. Taken together, the film was a watershed: It opened the door to a new kind of superhero, and spawned a collection of interconnected films for those heroes to appear in.So it turns out Tony Stark has a superpower after all: He can bring together heroes from across nations and even galaxies, by doing nothing more than rejecting his industrialist ways.","Iron Man inducted Stark as the first official member of the Avengers. Taken together, the film was a watershed: It opened the door to a new kind of superhero, and spawned a collection of interconnected films for those heroes to appear in."
"A couple of things make Iron Man different to your regular comic-book superhero movie.First, there is the hero himself, Tony Stark, a scientific genius who for once is not the timid or bespectacled geek we are used to in Hollywood, but is charismatic, confident, and a hit with the ladies.Stark is played by Robert Downey Jr, and we think he deserves to go in any list of the top 10 coolest fictional scientists. But it is the technology that Stark uses to turn himself into Iron Man that gets us going. The tech in the movie is probably more firmly rooted in reality than you might think – unless, that is, you are a regular New Scientist reader.We have spotted at least five classes of tech in the movie that we have written about before. So, for those keen to find more about the real science behind the fictional Iron Man,Superhero skin Stark is a brilliant engineer who has made billions from building weapons. Kidnapped in Afghanistan, he questions his life, and resolves to put his genius to better use: to protecting rather than destroying. To that end, he builds himself a suit of armour that gives him superhuman powers. Watch a short excerpt from the film showing the suit’s capabilitiesNo such suit exists – yet. The leg sections of a wearable exoskeleton have been built, however.This contraption does not yet give the wearer added strength, but it does make the backpack they are carrying feel lighter, by transferring its weight to the ground. This can makes a 36-kilogram (79-pound) load feel about 80% lighter. Other teams are building similar suits, and a Japanese company plans to sell one later this year.Flying machines Of course, the coolest thing about Stark’s suit is not its strength but its ability to fly. In the film, Stark zooms to Afghanistan, just in the nick of time to stop warlords killing a group of poor villagers.It couldn’t reach Afghanistan, perhaps, but SoloTrek was a flying exoskeleton that was apparently capable of travelling more than 200 kilometres. (The project shut down after a crash in 2002.)Danger and possible financial ruin hasn’t put everyone off. UK inventor and pilot Stuart Ross reckons his Rocketbelt packs enough power to lift him 2500 metres in the air and plans to test fly the latest model this year.Friendly botsIn the movie, Stark has a friendly robot to help him build his armour. It looks too clever to be true, but in fact it is highly reminiscent of AUR. Built last year by MIT scientists, AUR is a robotic desk lamp that calculates where you are looking and moves its flexible neck to shine light on that spot.And while Stark’s robotic helper doesn’t always correctly guess what he wants, as real-world software grows evermore sophisticated, it too is making the same mistakes humans doIn the great tradition of robots in movies, Stark forms emotional bonds with his. At one point, his assistant Pepper (Gwyneth Paltrow) catches him in what looks like a compromising position with his robots (“Let’s face it, this isn’t the worst thing you’ve walked in on me doing,” says Stark).Will humans and robots ever have relationships like this? It’s certainly something NASA is trying to figure out. Should robots be better tools or better teammates?Owners of the robotic vacuum cleaner Roomba seem to think the latter, treating the machine more like part of the family than a tool.Cunning computingMoving from robots to software, when Pepper sees a video clip sent by terrorists who have captured Stark, she uses nifty real-time translation program to understand their demands.The most fashionable way for software right now to learn how to translate is for it to scan through thousands of previously translated documents. But the approach doesn’t always work, with sometimes unfortunate results.This is just some of the tech used in Iron Man that is rooted in reality. Others include a 3D tactile interface that Stark uses to design his armour, targeting software that homes in on human heads, and the problem of ice formation when flying.","First, there is the hero himself, Tony Stark, a scientific genius who for once is not the timid or bespectacled geek we are used to in Hollywood, but is charismatic, confident, and a hit with the ladies.This is just some of the tech used in Iron Man that is rooted in reality. Others include a 3D tactile interface that Stark uses to design his armour, targeting software that homes in on human heads, and the problem of ice formation when flying."
"Iam Iron Man.” Four words that changed the superhero film genre for good. With 2008’s Iron Man, director Jon Favreau and Marvel Studios gave audiences something they’d rarely seen before on the big screen: a superhero who doesn’t hide their identity. For decades, the superhero was a caped silhouette, standing tall, god-like. But in recent years the Marvel Cinematic Universe has offered characters that both complement and complicate that image.Iron Man, aka Tony Stark, made his solo comic book outing in 1968’s ‘The Invincible Iron Man’. In contrast to the character depicted in this series, the films show a complex, multi-faceted Stark who is anything but invincible. At a time when mental health is being discussed more openly than ever before, with one in six young people likely to experience anxiety and depression at some point in life, imperfect heroes couldn’t have come at a better time.In Favreau’s Iron Man, after inheriting Stark Industries from his late father, our hero is brought face to face with the horrifying global impact of his company’s work. When he is kidnapped and forced to build a devastating weapon, he is made to see the realities of how he made his living. It was while being held hostage that he designed his first Iron Man suit as a means of escape.Stark’s anxiety manifests itself as a need to be in complete control. He laments to Pepper Potts (Gwyneth Paltrow) in Iron Man 3, “You experience things, and then they’re over, and you still can’t explain them.” As an engineer, he breaks practical problems down into smaller ones that he can solve piece by piece. It’s much harder to do that with his mind. Stark can’t process a problem he can’t fix with a few metal pieces or wires, and he runs from this realisation his whole life.In Iron Man 3, Stark has his first anxiety attack. The film directly follows the events of The Avengers, during which Stark flies into a wormhole in New York City to destroy it with a missile. As he enters the wormhole, J.A.R.V.I.S. suggests that he call Pepper; Stark knows what this means and is fully prepared to say goodbye.This experience plagues him throughout the subsequent films. He feels completely unprepared, believing that if he faces a threat on that scale again he will let everyone down. Colonel Rhodes (Don Cheadle) informs Stark of a recent bombing but, as he does so, the background noise around Stark begins to build up, triggering flashbacks to the attack on New York. He bolts out of the café and, out of breath, steps into his suit just as his knees buckle under him. Frantically, Stark asks J.A.R.V.I.S, “Check my heart. Is it the brain? Was I poisoned?” When he’s told that he suffered a severe anxiety attack, Stark is in disbelief: “Me?”Stark’s persistent denial that a person such as himself could deal with any form of mental illness speaks to his desire to fix everything. Instead of sleeping or spending time with Pepper, he devotes himself entirely to building new suits, new weapons, new lines of defence. Back in the café, when Rhodes expresses his concern, Stark retorts, “Einstein slept three hours a year, look what he did.” While those closest to him think he has built 10 or 15 suits in total, in his basement Tony is working on a Mark 42. He’s no longer just anxious – he’s obsessive.In Age of Ultron, when Scarlet Witch (Elizabeth Olsen) shows Tony his darkest fears, he sees the Avengers dead before his feet – and it’s his fault. In Captain America: Civil War, when brought face to face with the destruction he and his team always leaves behind, Stark can’t live with the guilt and so he signs the Sokovia Accords, a piece of legislation requiring all superheroes to reveal their secret identities and disclose their powers. Stark constantly fears the day he lets down those he loves, and he deals with it by retreating from them to build them as much protection as he can.Of course, one rich white man’s battle with mental illness isn’t going to resonate with everyone. But it’s important that Stark is not portrayed as a wholly good individual: he can be selfish, arrogant, an egomaniac. Sometimes, he’s even framed as an antagonist. The villainous Ultron is literally the product of Stark’s ego; blinded by progress he builds a sentient weapon that nearly kills millions and results directly in the drafting of the Sokovia Accords. You could go as far as calling Tony Stark an anti-hero – that is what makes him such a compelling character. No matter how privileged a person is, they can still be affected by anxiety, depression and other forms of mental illness.Tony Stark is an authentic and complicated hero, someone who can seemingly build anything and is willing to stand up to the world’s greatest evils – often alone – but who is still vulnerable, compulsive and obsessive, and who deals with the same inner demons we all must face. His arc has continuously evolved during the decade-long expansion of the MCU; perhaps now he is finally coming to terms with the fact that he can’t save everyone. This sentiment echoes his own words way back in the Avengers. “If we can’t protect the world, you can be damn well sure we’ll avenge it.”","Iron Man, aka Tony Stark, made his solo comic book outing in 1968’s ‘The Invincible Iron Man’. In contrast to the character depicted in this series, the films show a complex, multi-faceted Stark who is anything but invincible. "
"Simon and Kirby created Steve Rogers, a would-be army enlistee rejected by recruiters because of his small size. Rogers volunteers to receive a top-secret serum, and he is transformed into a “super soldier.” Dubbed Captain America and clad in a red, white, and blue costume with a matching stars-and-stripes shield, Rogers joins the U.S. Army, acquires a kid sidekick—plucky regimental mascot Bucky Barnes—and embarks on a career of enthusiastic Nazi-bashing.The early stories were simple, straightforward tales peopled with bizarre villains such as the Hunchback of Hollywood, the Black Toad, and Ivan the Terrible. Chief among them was the Red Skull, a seemingly invincible Nazi whose face literally was a crimson skull. The stories of derring-do were gripping and fast-moving, and the comic became one of the most widely read titles of the so-called Golden Age of comics. Audience identification with Captain America was central to that success. The first issue announced the creation of “The Sentinels of Liberty” fan club; eager young readers could join for just a dime, which entitled them to a membership card and a metal badge. The club proved so popular that its badge promotion had to be discontinued because of wartime metal rationing.By the time of the attack on Pearl Harbor, in December 1941, Captain America Comics had become the publisher’s top-selling title, and, over the course of World War II, Captain America and Bucky fought the Axis powers on multiple fronts. After 10 successful issues, the comic’s creators were enticed away to rival company DC Comics, but their replacements—novice writer-editor Stan Lee and various artists—handled things well. In 1944 the character received the honour of his own Republic Pictures serial, Captain America, which was confirmation of his iconic status. As the war wound down, the market for patriotic superheroes began to shrink, and Captain America and Bucky were literally put on ice. In a story set in the final days of the war, the pair attempt to defuse a bomb on a drone aircraft, but the plane explodes over the frigid North Atlantic, sparking a complicated chain of events that ends with Bucky missing and Rogers floating in the water, seemingly dead.The postwar years saw a proliferation of differently themed comics: horror, funny animals, westerns, romance stories—everything, it seemed, except superheroes. With the disappearance of Rogers, the mantle of Captain America passed to a succession of replacement heroes, but they failed to resonate with the stalwart Sentinels of Liberty club members. Captain America Comics ended with issue no. 73 (July 1949), and, after two issues titled Captain America’s Weird Tales, the series was canceled. Barely four years later, however, Captain America returned in Young Men no. 24 (1953), and the Captain America comic resumed printing in May 1954. The book, which boasted Captain America…Commie Smasher! as a subtitle, was an obvious product of the McCarthy era. The public did not warm to it. The Captain America series was canceled for a second time in September 1954.","Simon and Kirby created Steve Rogers, a would-be army enlistee rejected by recruiters because of his small size. Rogers volunteers to receive a top-secret serum, and he is transformed into a “super soldier”."
"The Captain America movies—like most Marvel movies—are a lot of fun, but they rarely leave anything open to interpretation. These are not movies that cut to credits with Hawkeye's arrow spinning on a table, Inception-style, making you wonder if the Ed Norton Incredible Hulk film was a dream or not. Captain America: Civil War would seem to be no exception. At the end of that movie, the new status quo is very clear: The Avengers are split down the middle, and everyone on Captain America's team is now in hiding, officially fugitives from the law. However, the Russo brothers—who directed Civil War and are responsible for shepherding the Marvel Cinematic Universe right on through the two-part Avengers finale—suggest that maybe we should've read into a scene a bit more.In an interview with The Huffington Post, the directors state that, toward the film's end, when Captain America drops his shield at a crucial moment, the implication is that he's done being Captain America.""I think him dropping that shield is him letting go of that identity,” Joe Russo told the Post. “[It’s] him admitting that certainly the identity of Captain America was in conflict with the very personal choice that he was making.”Of course, the filmmakers acknowledge that Captain America will eventually show up again to help in the fight against the ultimate threat posed by the Marvel long game represented by Thanos and the Infinity Stones, but that's a few years out. What will Steve Rogers be in the meantime, if not Captain America? Odds are, probably nothing—the ending of Civil War is a nice way of taking the character off the board and letting him cook for a bit before trotting him out for the grand finale of Avengers: Infinity War. But there are other options: In the comics, Steve Rogers has at times taken on other identities when he no longer felt the title of Captain America suited his mission, like the stretch of comics in the '70s when he took on the name Nomad, for example. Or, it could also be the opportunity for someone else to try on the Stars and Stripes. Like The Falcon, or Bucky—both things that have also happened in the comic books.This is all just a natural part of the superhero life cycle. All heroes, if they stick around long enough, have one of the following happen to them:They'll die (and then un-die).They'll quit (and then un-quit).They'll have some aspect of their personal histories wiped away from existence by some sort of grand cosmic or metaphysical threat best left unquestioned (hrmmmghhhhhuuughhhhh).If you want an idea of how common these events are, Spider-Man has done all three, more than once.For now, though, it seems like Steve Rogers is merely one of us. A civilian; an anonymous face in the crowd, checking Twitter, sharing memes, and waiting for Black Panther to drop.","In an interview with The Huffington Post, the directors state that, toward the film's end, when Captain America drops his shield at a crucial moment, the implication is that he's done being Captain America."
"It looks like Captain America is a supervillain now. You probably found out about it on Facebook. More specifically, a comic called Steve Rogers: Captain America #1 by writer Nick Spencer and artist Jesus Saiz revealed that Steve Rogers, the comic book character Chris Evans has been playing on movie screens for five years now, is secretly a Hydra deep cover agent. In short: The comic implies that Captain America is, and always was, a villain.This is, to say the least, controversial. There's also a lot to unpack beyond the blaring headline (as there always is). So let's walk through this step-by-step, just so you know how to deal in the event that you, say, come across a particularly angry Facebook post about how comics are ruining Captain America AGAIN.First, there are two things we all need to understand about monthly superhero comics: 1.) They are serial stories that generally unfold five to six issues at a time, largely subsisting on cliffhangers. And 2.) Despite their popularity in movie theaters, actual monthly comics are not big business. So if a comic book publisher crafts a juicy cliffhanger about a well-known character that could conceivably drive people in large numbers to check out a comic, you bet your ass they're going to shout it from the rooftops.Next, what the hell is Hydra, even? Aren't they Nazis? Yes—kind of. In the comics, Hydra started out as a nebulously evil group, but eventually solidified to be more or less descended from the remnants of Nazi Germany. Captain America: The First Avenger depicts Hydra as the Nazi science division, a sort of evil R&D team. They go rogue, becoming more or less too extreme for even Hitler, and turn into a network of sleeper cells that effectively infiltrate the world government.And in the current Captain America comics, Steve Rogers has not been Captain America since fall of 2014, when sci-fi comic book shenanigans turned him into an old man. In the time since, the title of Captain America has passed to Sam Wilson, the hero formerly known as The Falcon (Anthony Mackie in the movies). However, more recent sci-fi comic book shenanigans have restored Steve Rogers' youth and vigor once more, making him available to take his old job back. This would have been a bad look—the old, white hero takes his title back from the new, black one—and Marvel announced that instead, they would compromise, letting them both be Captain America and giving them each their own comic book series. (Which is still, as we argued, a bad look.)Captain America, a character created by the very Jewish Joe Simon and Jack Kirby, seemingly a Nazi-like double agent.This is also a white Captain America, returning alongside a black one who has taken his place for over a year.. in a comic book, a medium with a historic propensity for doing outrageous things in order to get fans talking.It's easy to say, ""Well, the story obviously isn't finished yet, let's wait and see where they're going."" And yes, that is reasonable.But the optics of this twist shift depending on what stance you come at it from. If you take the point of view of a Jewish reader, for example, it's easy: This shit's messed up. But. To that second point: Take that white guy and imply that in this context he's a villain—well, that's an interesting way of sidestepping the separate-but-equal-Captain-Americas problem, and it's almost downright clever. Its author is unquestionably Marvel's most political writer; his stories are often comedic satires dressed up as superhero stories. (His first story about Sam Wilson as Captain America, for example, was titled Not My Captain America.) While his stuff doesn't always land, this is very much in his wheelhouse, as complicated and messy as it all is.Regardless, Marvel wins. We're all talking about their damn comic.","It looks like Captain America is a supervillain now. In the time since, the title of Captain America has passed to Sam Wilson, the hero formerly known as The Falcon (Anthony Mackie in the movies)."
"Thor’s first adventure introduced readers to the doctor Donald Blake. While vacationing in Norway, Blake stumbles across an invasion force of the Stone Men of Saturn (an alien race later known as Kronans). When the startled doctor takes refuge in a nearby cave, he finds a cane, which he strikes against the wall, only to find himself dramatically changed. Blake becomes the thunder god Thor, and the cane transforms into the enchanted hammer Mjolnir. The inscription on the hammer declares, “Whosoever holds this hammer, if he be worthy, shall possess the power of Thor.” As Thor, Blake could fly and control the elements, and he possessed extraordinary strength. Mjolnir magically returned after being thrown, but if it was out of Thor’s grasp for more than one minute, Thor reverted to his civilian identity as Blake.Neither Lee nor Kirby was consistently able to fit the Thor comic strip into their schedules for its first few years, so Lee’s brother, Larry Lieber, scripted much of the early material. After several issues, Kirby moved on to the new X-Men and Avengers titles but not before contributing to Thor’s supporting cast. Having returned to New York, Blake set up a practice with a young nurse named Jane Foster, with whom he promptly fell in love. She long remained unaware of Blake’s alter ego, however, as revealing that knowledge was strictly forbidden by Thor’s father, Odin, the ruler of the Norse gods in the distant realm of Asgard. Thor’s villainous half-brother Loki, the god of mischief, served as the strip’s most prominent recurring villain.Thor soon accumulated a stable of more mundane foes, such as the Grey Gargoyle, Radioactive Man, the Cobra, and Mister Hyde. Thor became a founding member of the Avengers in 1963, but his solo series in Journey into Mystery began to evolve as Lee and Kirby returned in late 1963 to change the strip’s focus from Earth-bound crime-fighting to the more expansive, imaginative realm of Asgard. The creative team introduced a new series, “Tales of Asgard,” which adapted Norse legends and integrated them with the lead strip’s growing band of Asgardians. Among the most important new characters were Thor’s companions Volstagg, Fandral, and Hogun—a band collectively known as the Warriors Three—and his half-brother Balder. Other supporting characters included Heimdall, guardian of the Rainbow Bridge to Asgard, and Sif, a shield maiden who was one of Asgard’s most skilled fighters. Among the Asgardian antagonists introduced during this period were the sorceress Karnilla, Amora the Enchantress, and the axe-wielding Skurge the Executioner.Norse legends had fascinated Kirby since childhood, and, coupled with his almost boundless imagination, they inspired some of his greatest art: astonishing battle scenes, vast cosmic vistas, and extraordinary creatures. After issue no. 125 (February 1966), Journey into Mystery was retitled Thor, and a stream of new heroes and villains appeared. A lengthy narrative introduced the Greek god Hercules, his father Zeus, and the ruler of the Netherworld, Pluto. Later stories featured the grotesque rock troll Ulik; Hela, the goddess of death; and the fire demon Surtur, all of whom conspired against Asgard. Amid all the rest, of course, there were regular plots and schemes by Loki.","Thor, American comic strip superhero created for Marvel Comics by writer Stan Lee and artist Jack Kirby. The character, derived from the Germanic god of the same name, first appeared in Journey into Mystery no. 83 (August 1962)."
"Thor (Old Norse: Þórr) is the Norse god of thunder, the sky, and agriculture. He is the son of Odin, chief of the gods, and Odin's consort Jord (Earth) and husband of the fertility goddess Sif, who is the mother of his son Modi and daughter Thrud; his other son, Magni, may be the offspring of a union with the giantess Jarnsaxa. Thor was the defender of Asgard, realm of the gods, and Midgard, the human realm, and is primarily associated with protection through great feats of arms in slaying giants.The majority of the tales featuring Thor, in fact, put him in conflict with a giant or with his nemesis the Midgard Serpent (Jörmungandr, the “huge monster”), a monstrous snake who coils and twists itself around the world. Like almost all of the Norse gods, Thor is doomed to die at Ragnarök, the end of the world and twilight of the gods, but falls only after killing the great serpent with his powerful hammer Mjollnir, dying to its poison; his sons Magni and Modi survive Ragnarök along with a small number of other gods and inherit his hammer which they use to restore order.He developed from the earlier Germanic god Donar and became the most popular deity of the Norse pantheon. Thor continues as a popular god in the present day, too, and the modern English and German words for the fifth day of the week – Thursday and Donnerstag – both allude to Thor/Donar (“Thor’s Day”/“Donar’s Day”). He was thought to have ruled the sky from his land of Þrúðvangr (“Power-Field” or “Plains of Strength”) where he built his great hall of Bilskírnir, a palace of 540 rooms.Thor functioned primarily as a protector-god, although stories concerning him also explained natural phenomena, thus linking him with the etiological type of myth (one which explains how some aspect of life came to be). He was said to burst forth from his great hall in his chariot, drawn by two male goats – Tanngnjóstr (Tooth Gnasher) and Tanngrísnir (Snarl Tooth) – who could be killed and eaten by the god and then brought back to life the next day as long as their bones remained unbroken. The roar of thunder was the rumble of Thor’s chariot’s wheels across the vault of the heavens and, in another story, he is credited with creating tides.For the most part, however, he was invoked for protection and problem-solving. Scholar Preben Meulengracht Sørensen comments that Thor “was master of thunder and lightning, storm and rain, fair weather and crops, and the pagans sacrificed to him when threatened by hunger or disease” (Sawyer, 203). He had three magical items which helped him defend Asgard and Midgard: his hammer Mjollnir, his belt of strength Megingjörð (which doubled his strength when he wore it), and his great iron gloves which he needed to wield his hammer.","Thor (Old Norse: Þórr) is the Norse god of thunder, the sky, and agriculture. He is the son of Odin, chief of the gods, and Odin's consort Jord (Earth) and husband of the fertility goddess Sif, who is the mother of his son Modi and daughter Thrud; his other son, Magni, may be the offspring of a union with the giantess Jarnsaxa. "
